timestamp,house_id,season,festival,temperature_c,ac,fridge,lights,fans,washing_machine,tv,geyser,other_appliances,kwh
2028-03-19,H004,summer,no,32.83,0.964,0.531,0.26,0.922,0.124,0.097,0.187,0.272,10.299
2028-03-20,H002,summer,no,29.27,0.541,0.456,0.339,0.807,0.14,0.132,0.465,0.553,8.27
2028-03-21,H004,summer,no,31.47,0.797,0.589,0.386,0.83,0.062,0.286,0.349,0.388,9.679
2028-03-22,H003,summer,no,30.27,0.656,0.591,0.219,0.806,0.219,0.178,0.273,0.443,8.511
2028-03-23,H005,summer,no,29.58,0.458,0.613,0.264,0.771,0.115,0.202,0.152,0.399,7.261
2028-03-24,H003,summer,no,32.52,0.863,0.524,0.307,0.835,0.137,0.133,0.171,0.366,9.28
2028-03-25,H003,summer,no,29.32,0.528,0.548,0.287,0.689,0.208,0.244,0.31,0.476,8.512
2028-03-26,H004,summer,no,26.23,0.141,0.548,0.36,0.582,0.159,0.331,0.141,0.541,6.386
2028-03-27,H001,summer,no,28.19,0.353,0.651,0.541,0.676,0.124,0.138,0.144,0.182,7.738
2028-03-28,H004,summer,no,30.9,0.723,0.38,0.329,0.667,0.021,0.321,0.251,0.346,8.996
2028-03-29,H002,summer,no,30.59,0.703,0.493,0.249,0.772,0.209,0.226,0.261,0.346,8.033
2028-03-30,H001,summer,no,26.66,0.279,0.55,0.209,0.673,0.186,0.201,0.28,0.307,6.327
2028-03-31,H001,summer,no,28.35,0.41,0.485,0.277,0.607,0.139,0.228,0.215,0.448,6.811
2028-04-01,H001,summer,no,29.84,0.636,0.535,0.234,0.658,0.097,0.227,0.324,0.376,8.993
2028-04-02,H001,summer,no,30.27,0.615,0.542,0.333,0.739,0.181,0.33,0.181,0.543,8.737
2028-04-03,H001,summer,no,28.25,0.452,0.511,0.332,0.568,0.218,0.236,0.3,0.46,7.631
2028-04-04,H002,summer,no,29.74,0.623,0.554,0.268,0.574,0.188,0.238,0.267,0.486,7.436
2028-04-05,H005,summer,no,29.54,0.637,0.588,0.439,0.764,0.311,0.17,0.298,0.23,8.136
2028-04-06,H001,summer,no,32.54,1.0,0.536,0.249,0.756,0.236,0.259,0.345,0.269,11.036
2028-04-07,H004,summer,no,32.62,0.999,0.523,0.292,0.796,0.171,0.133,0.214,0.278,9.968
2028-04-08,H005,summer,no,30.71,0.706,0.54,0.345,0.67,0.239,0.208,0.197,0.482,8.775
2028-04-09,H005,summer,no,30.22,0.672,0.55,0.362,0.801,0.184,0.402,0.115,0.253,9.032
2028-04-10,H002,summer,no,31.28,0.87,0.446,0.389,0.809,0.184,0.025,0.088,0.256,8.636
2028-04-11,H001,summer,no,29.37,0.494,0.578,0.33,0.645,0.284,0.216,0.236,0.238,7.506
2028-04-12,H002,summer,no,28.71,0.413,0.523,0.374,0.544,0.108,0.219,0.241,0.625,6.702
2028-04-13,H004,summer,no,29.12,0.529,0.626,0.253,0.627,0.182,0.184,0.163,0.336,7.272
2028-04-14,H004,summer,no,29.73,0.625,0.585,0.364,0.725,0.275,0.186,0.18,0.403,8.29
2028-04-15,H001,summer,no,28.67,0.393,0.62,0.363,0.652,0.205,0.206,0.372,0.236,8.025
2028-04-16,H002,summer,no,31.32,0.785,0.489,0.406,0.752,0.15,0.182,0.32,0.446,9.775
2028-04-17,H004,summer,no,32.46,0.925,0.528,0.183,0.805,0.044,0.216,0.149,0.173,9.418
2028-04-18,H004,summer,no,27.83,0.176,0.475,0.236,0.664,0.0,0.166,0.215,0.252,5.319
2028-04-19,H002,summer,no,31.05,0.739,0.508,0.358,0.729,0.346,0.342,0.282,0.277,9.504
2028-04-20,H005,summer,no,30.56,0.682,0.625,0.114,0.748,0.205,0.182,0.2,0.372,8.12
2028-04-21,H005,summer,no,31.68,0.823,0.639,0.334,0.678,0.133,0.24,0.185,0.271,8.892
2028-04-22,H002,summer,no,30.97,0.86,0.481,0.374,0.933,0.208,0.153,0.223,0.502,10.262
2028-04-23,H003,summer,no,28.09,0.289,0.523,0.26,0.591,0.104,0.265,0.337,0.4,6.744
2028-04-24,H003,summer,no,28.48,0.368,0.545,0.27,0.645,0.154,0.251,0.345,0.281,6.932
2028-04-25,H004,summer,no,31.06,0.548,0.585,0.225,0.778,0.105,0.229,0.191,0.45,7.784
2028-04-26,H002,summer,no,33.06,0.969,0.444,0.263,0.779,0.067,0.128,0.287,0.311,10.074
2028-04-27,H002,summer,no,26.57,0.165,0.454,0.266,0.553,0.012,0.147,0.249,0.291,5.685
2028-04-28,H003,summer,no,31.69,0.796,0.579,0.252,0.757,0.052,0.318,0.169,0.44,8.847
2028-04-29,H002,summer,no,33.38,1.136,0.433,0.248,0.752,0.262,0.147,0.226,0.105,10.139
2028-04-30,H003,summer,no,30.69,0.781,0.523,0.281,0.753,0.101,0.245,0.149,0.423,8.979
2028-05-01,H005,summer,no,30.89,0.743,0.56,0.28,0.594,0.223,0.134,0.343,0.279,8.416
2028-05-02,H002,summer,no,28.39,0.394,0.575,0.431,0.766,0.257,0.271,0.374,0.279,7.925
2028-05-03,H005,summer,no,29.56,0.652,0.541,0.272,0.736,0.181,0.152,0.217,0.546,8.774
2028-05-04,H003,summer,no,26.55,0.192,0.528,0.324,0.603,0.156,0.133,0.198,0.297,5.34
2028-05-05,H001,summer,no,25.11,0.0,0.601,0.26,0.355,0.191,0.15,0.334,0.446,4.623
2028-05-06,H003,summer,no,31.68,0.698,0.567,0.259,0.694,0.147,0.161,0.347,0.378,8.473
2028-05-07,H003,summer,no,27.82,0.318,0.511,0.181,0.714,0.276,0.228,0.161,0.388,6.996
2028-05-08,H001,summer,no,28.88,0.546,0.552,0.19,0.977,0.33,0.205,0.238,0.325,8.203
2028-05-09,H003,summer,no,27.02,0.435,0.573,0.216,0.666,0.296,0.123,0.245,0.32,7.482
2028-05-10,H001,summer,no,26.97,0.252,0.653,0.313,0.652,0.008,0.198,0.188,0.503,6.442
2028-05-11,H004,summer,no,29.45,0.495,0.597,0.375,0.71,0.145,0.12,0.281,0.443,7.939
2028-05-12,H003,summer,no,28.34,0.322,0.623,0.175,0.556,0.18,0.245,0.194,0.3,5.877
2028-05-13,H002,summer,no,30.55,0.738,0.513,0.262,0.792,0.217,0.258,0.207,0.245,8.894
2028-05-14,H001,summer,no,30.7,0.571,0.519,0.204,0.63,0.042,0.198,0.242,0.292,8.144
2028-05-15,H003,summer,no,30.44,0.724,0.536,0.282,0.611,0.041,0.219,0.131,0.448,8.132
2028-05-16,H004,summer,no,30.27,0.724,0.541,0.375,0.599,0.285,0.323,0.085,0.468,8.269
2028-05-17,H003,summer,no,32.95,1.029,0.49,0.269,0.886,0.135,0.189,0.323,0.405,10.728
2028-05-18,H005,summer,no,27.66,0.315,0.626,0.297,0.592,0.061,0.134,0.191,0.188,5.943
2028-05-19,H001,summer,no,29.68,0.631,0.603,0.402,0.685,0.092,0.241,0.421,0.425,9.048
2028-05-20,H004,summer,no,32.06,0.896,0.532,0.332,0.771,0.211,0.121,0.408,0.48,10.339
2028-05-21,H003,summer,no,32.32,0.853,0.589,0.247,0.693,0.114,0.185,0.209,0.367,9.451
2028-05-22,H002,summer,no,26.95,0.392,0.563,0.311,0.514,0.199,0.158,0.437,0.548,7.801
2028-05-23,H002,summer,no,29.17,0.493,0.593,0.242,0.607,0.102,0.151,0.325,0.218,6.804
2028-05-24,H003,summer,no,32.51,1.001,0.469,0.329,0.678,0.04,0.182,0.198,0.418,10.284
2028-05-25,H001,summer,no,30.81,0.533,0.541,0.336,0.682,0.294,0.263,0.043,0.248,7.372
2028-05-26,H004,summer,no,30.18,0.75,0.547,0.204,0.611,0.212,0.277,0.305,0.456,9.019
2028-05-27,H003,summer,no,29.36,0.662,0.587,0.312,0.711,0.153,0.265,0.253,0.411,9.004
2028-05-28,H004,summer,no,29.03,0.506,0.512,0.292,0.704,0.138,0.224,0.285,0.53,7.98
2028-05-29,H003,summer,no,30.37,0.716,0.4,0.338,0.601,0.297,0.182,0.232,0.4,8.309
2028-05-30,H005,summer,no,29.29,0.581,0.485,0.358,0.638,0.227,0.035,0.158,0.31,7.472
2028-05-31,H001,summer,no,29.71,0.537,0.546,0.333,0.827,0.272,0.226,0.216,0.301,7.676
2028-06-01,H003,summer,no,26.66,0.251,0.554,0.279,0.478,0.133,0.04,0.307,0.325,6.561
2028-06-02,H003,summer,no,25.14,0.0,0.651,0.365,0.53,0.184,0.065,0.222,0.299,4.683
2028-06-03,H002,summer,no,27.56,0.272,0.585,0.239,0.601,0.212,0.189,0.221,0.485,7.199
2028-06-04,H004,summer,no,32.33,1.006,0.555,0.208,0.871,0.136,0.219,0.128,0.478,10.858
2028-06-05,H002,summer,no,22.95,0.0,0.548,0.1,0.431,0.172,0.168,0.257,0.2,4.497
2028-06-06,H004,summer,no,27.15,0.212,0.616,0.295,0.541,0.133,0.307,0.161,0.354,5.939
2028-06-07,H005,summer,no,24.98,0.0,0.515,0.242,0.495,0.212,0.232,0.323,0.356,5.014
2028-06-08,H005,summer,no,27.65,0.28,0.542,0.328,0.603,0.074,0.183,0.191,0.272,6.271
2028-06-09,H004,summer,no,26.59,0.258,0.485,0.162,0.546,0.226,0.297,0.226,0.394,6.194
2028-06-10,H004,summer,no,28.02,0.298,0.635,0.255,0.505,0.205,0.31,0.423,0.496,6.793
2028-06-11,H005,summer,no,28.85,0.51,0.574,0.333,0.743,0.164,0.236,0.225,0.439,7.557
2028-06-12,H005,summer,no,26.88,0.295,0.508,0.228,0.651,0.216,0.146,0.215,0.485,6.98
2028-06-13,H004,summer,no,28.76,0.463,0.543,0.329,0.557,0.151,0.161,0.297,0.278,6.259
2028-06-14,H005,summer,no,21.81,0.0,0.581,0.261,0.338,0.126,0.099,0.107,0.354,4.326
2028-06-15,H005,summer,no,29.68,0.561,0.535,0.298,0.659,0.223,0.197,0.35,0.273,7.883
2028-06-16,H001,summer,no,27.25,0.264,0.518,0.342,0.487,0.227,0.126,0.33,0.374,6.349
2028-06-17,H003,summer,no,28.66,0.379,0.511,0.367,0.487,0.139,0.177,0.292,0.383,6.725
2028-06-18,H002,summer,no,24.06,0.0,0.57,0.306,0.399,0.133,0.218,0.0,0.446,4.923
2028-06-19,H005,summer,no,24.84,0.0,0.529,0.243,0.455,0.165,0.061,0.229,0.481,4.703
2028-06-20,H004,summer,no,26.79,0.252,0.523,0.268,0.446,0.136,0.112,0.148,0.419,6.701
2028-06-21,H005,summer,no,26.47,0.178,0.47,0.345,0.563,0.302,0.165,0.34,0.264,5.992
2028-06-22,H002,summer,no,27.07,0.174,0.555,0.229,0.666,0.205,0.196,0.334,0.215,6.352
2028-06-23,H005,summer,no,28.67,0.41,0.539,0.288,0.704,0.181,0.165,0.281,0.402,6.663
2028-06-24,H001,summer,no,22.97,0.0,0.531,0.273,0.399,0.105,0.181,0.154,0.5,5.271
2028-06-25,H005,summer,no,28.45,0.447,0.562,0.293,0.481,0.239,0.151,0.37,0.348,7.711
2028-06-26,H002,summer,no,26.52,0.109,0.595,0.229,0.608,0.131,0.099,0.229,0.197,5.236
2028-06-27,H003,summer,no,26.09,0.161,0.592,0.17,0.545,0.128,0.163,0.394,0.558,6.04
2028-06-28,H004,summer,no,23.56,0.0,0.583,0.336,0.466,0.242,0.185,0.271,0.399,5.651
2028-06-29,H004,summer,no,27.51,0.59,0.536,0.367,0.745,0.211,0.178,0.291,0.367,8.344
2028-06-30,H002,summer,no,21.67,0.0,0.516,0.175,0.291,0.0,0.208,0.213,0.233,3.74
2028-07-01,H003,monsoon,no,23.3,0.0,0.487,0.326,0.192,0.167,0.229,0.363,0.352,4.762
2028-07-02,H003,monsoon,no,19.02,0.0,0.514,0.376,0.166,0.19,0.248,0.299,0.419,5.348
2028-07-03,H004,monsoon,no,22.11,0.0,0.551,0.342,0.413,0.153,0.156,0.365,0.4,5.094
2028-07-04,H002,monsoon,no,21.76,0.0,0.503,0.271,0.363,0.193,0.09,0.264,0.282,3.907
2028-07-05,H004,monsoon,no,24.34,0.077,0.556,0.234,0.366,0.035,0.289,0.246,0.344,5.094
2028-07-06,H004,monsoon,no,21.64,0.0,0.492,0.306,0.242,0.0,0.227,0.298,0.288,3.895
2028-07-07,H004,monsoon,no,20.61,0.0,0.45,0.317,0.286,0.102,0.133,0.365,0.516,4.798
2028-07-08,H005,monsoon,no,20.99,0.0,0.599,0.307,0.23,0.203,0.219,0.331,0.439,4.944
2028-07-09,H003,monsoon,no,24.55,0.06,0.522,0.287,0.513,0.0,0.275,0.261,0.298,5.179
2028-07-10,H003,monsoon,no,23.07,0.0,0.5,0.224,0.38,0.113,0.321,0.101,0.233,4.09
2028-07-11,H004,monsoon,no,21.23,0.0,0.484,0.33,0.289,0.026,0.218,0.315,0.378,5.018
2028-07-12,H004,monsoon,no,21.53,0.0,0.575,0.333,0.29,0.161,0.274,0.135,0.301,4.66
2028-07-13,H005,monsoon,no,18.87,0.0,0.632,0.314,0.266,0.337,0.115,0.253,0.308,5.225
2028-07-14,H003,monsoon,no,22.78,0.0,0.526,0.308,0.404,0.163,0.197,0.241,0.236,5.583
2028-07-15,H004,monsoon,no,18.48,0.0,0.537,0.418,0.245,0.171,0.177,0.137,0.249,4.724
2028-07-16,H001,monsoon,no,23.5,0.0,0.614,0.256,0.445,0.247,0.224,0.28,0.366,5.89
2028-07-17,H003,monsoon,no,22.26,0.0,0.441,0.39,0.375,0.182,0.313,0.422,0.323,4.794
2028-07-18,H002,monsoon,no,26.77,0.115,0.668,0.249,0.478,0.163,0.217,0.225,0.6,6.157
2028-07-19,H005,monsoon,no,19.8,0.0,0.697,0.378,0.224,0.254,0.134,0.311,0.409,4.7
2028-07-20,H001,monsoon,no,21.79,0.0,0.388,0.386,0.33,0.218,0.112,0.438,0.235,4.65
2028-07-21,H004,monsoon,no,25.6,0.0,0.544,0.279,0.679,0.203,0.315,0.319,0.196,5.355
2028-07-22,H005,monsoon,no,24.38,0.0,0.507,0.416,0.357,0.169,0.236,0.198,0.39,5.346
2028-07-23,H003,monsoon,no,20.61,0.0,0.534,0.333,0.281,0.152,0.231,0.269,0.31,4.507
2028-07-24,H004,monsoon,no,22.45,0.0,0.525,0.239,0.396,0.253,0.176,0.288,0.483,4.598
2028-07-25,H003,monsoon,no,22.0,0.0,0.599,0.274,0.346,0.153,0.219,0.365,0.378,5.111
2028-07-26,H004,monsoon,no,22.56,0.0,0.543,0.379,0.478,0.279,0.131,0.347,0.152,4.788
2028-07-27,H004,monsoon,no,20.6,0.0,0.495,0.365,0.289,0.096,0.227,0.028,0.248,3.601
2028-07-28,H002,monsoon,no,21.82,0.0,0.54,0.226,0.344,0.295,0.118,0.182,0.282,4.447
2028-07-29,H004,monsoon,no,18.8,0.0,0.581,0.29,0.307,0.218,0.175,0.244,0.394,5.027
2028-07-30,H005,monsoon,no,22.27,0.0,0.479,0.314,0.526,0.103,0.155,0.169,0.245,4.838
2028-07-31,H002,monsoon,no,22.9,0.0,0.451,0.264,0.519,0.221,0.0,0.0,0.365,4.359
2028-08-01,H002,monsoon,no,17.05,0.0,0.67,0.465,0.161,0.128,0.176,0.192,0.216,4.632
2028-08-02,H002,monsoon,no,14.27,0.0,0.511,0.316,0.1,0.183,0.137,0.25,0.351,4.009
2028-08-03,H005,monsoon,no,19.48,0.0,0.542,0.296,0.273,0.141,0.185,0.208,0.387,4.332
2028-08-04,H005,monsoon,no,18.23,0.0,0.526,0.383,0.231,0.169,0.2,0.17,0.496,4.936
2028-08-05,H002,monsoon,no,16.05,0.0,0.583,0.274,0.1,0.255,0.324,0.253,0.375,4.84
2028-08-06,H005,monsoon,no,16.94,0.0,0.656,0.371,0.242,0.221,0.221,0.277,0.268,5.024
2028-08-07,H004,monsoon,no,14.5,0.0,0.585,0.183,0.1,0.09,0.223,0.213,0.499,3.767
2028-08-08,H003,monsoon,no,15.45,0.0,0.459,0.268,0.104,0.095,0.235,0.36,0.332,4.292
2028-08-09,H005,monsoon,no,16.42,0.0,0.467,0.373,0.1,0.202,0.261,0.255,0.427,4.664
2028-08-10,H005,monsoon,no,19.96,0.0,0.526,0.41,0.293,0.207,0.232,0.18,0.289,3.923
2028-08-11,H005,monsoon,no,16.22,0.0,0.534,0.246,0.1,0.126,0.22,0.16,0.359,3.749
2028-08-12,H003,monsoon,no,18.78,0.0,0.447,0.238,0.195,0.307,0.25,0.233,0.27,4.277
2028-08-13,H002,monsoon,no,16.42,0.0,0.599,0.34,0.102,0.245,0.03,0.339,0.382,5.171
2028-08-14,H001,monsoon,no,18.0,0.0,0.485,0.256,0.233,0.13,0.346,0.184,0.43,3.826
2028-08-15,H005,monsoon,no,17.22,0.0,0.64,0.281,0.329,0.122,0.311,0.298,0.301,4.8
2028-08-16,H004,monsoon,no,19.25,0.0,0.659,0.361,0.306,0.162,0.215,0.258,0.295,5.038
2028-08-17,H004,monsoon,no,16.43,0.0,0.535,0.262,0.263,0.153,0.101,0.409,0.386,4.701
2028-08-18,H001,monsoon,no,14.35,0.0,0.576,0.162,0.116,0.28,0.285,0.281,0.267,4.337
2028-08-19,H005,monsoon,no,14.74,0.0,0.476,0.209,0.169,0.259,0.151,0.194,0.198,4.557
2028-08-20,H001,monsoon,no,16.44,0.0,0.587,0.301,0.296,0.183,0.237,0.309,0.385,5.552
2028-08-21,H003,monsoon,no,15.0,0.0,0.52,0.17,0.1,0.234,0.11,0.312,0.339,4.212
2028-08-22,H005,monsoon,no,18.32,0.0,0.485,0.279,0.159,0.246,0.356,0.218,0.337,3.78
2028-08-23,H002,monsoon,no,16.57,0.0,0.533,0.203,0.206,0.185,0.099,0.157,0.402,4.579
2028-08-24,H003,monsoon,no,22.25,0.0,0.522,0.415,0.38,0.212,0.205,0.293,0.416,5.129
2028-08-25,H005,monsoon,no,14.02,0.0,0.53,0.452,0.1,0.228,0.051,0.255,0.334,4.392
2028-08-26,H002,monsoon,no,17.91,0.0,0.607,0.226,0.186,0.219,0.197,0.129,0.238,3.892
2028-08-27,H001,monsoon,no,15.24,0.0,0.503,0.318,0.1,0.118,0.17,0.27,0.286,4.43
2028-08-28,H003,monsoon,no,16.51,0.0,0.654,0.233,0.28,0.126,0.28,0.199,0.408,4.355
2028-08-29,H004,monsoon,no,17.78,0.0,0.47,0.278,0.113,0.157,0.17,0.129,0.364,3.609
2028-08-30,H003,monsoon,no,12.85,0.0,0.647,0.426,0.1,0.123,0.28,0.222,0.295,4.518
2028-08-31,H003,monsoon,no,17.97,0.0,0.489,0.267,0.251,0.062,0.128,0.353,0.272,4.085
2028-09-01,H004,monsoon,no,18.01,0.0,0.55,0.28,0.1,0.234,0.18,0.347,0.412,4.454
2028-09-02,H001,monsoon,no,13.3,0.0,0.521,0.234,0.1,0.208,0.182,0.326,0.328,4.988
2028-09-03,H002,monsoon,no,14.73,0.0,0.529,0.38,0.1,0.073,0.235,0.272,0.425,4.882
2028-09-04,H005,monsoon,no,16.26,0.0,0.598,0.1,0.185,0.161,0.226,0.298,0.438,4.317
2028-09-05,H002,monsoon,no,13.88,0.0,0.64,0.269,0.1,0.165,0.251,0.258,0.319,4.268
2028-09-06,H005,monsoon,no,13.04,0.0,0.621,0.297,0.1,0.195,0.219,0.162,0.445,4.317
2028-09-07,H003,monsoon,no,9.65,0.0,0.526,0.254,0.1,0.093,0.246,0.178,0.364,4.052
2028-09-08,H005,monsoon,no,15.49,0.0,0.561,0.36,0.296,0.072,0.137,0.201,0.377,4.629
2028-09-09,H004,monsoon,no,13.98,0.0,0.503,0.384,0.1,0.222,0.227,0.362,0.131,4.439
2028-09-10,H003,monsoon,no,12.18,0.0,0.491,0.201,0.1,0.057,0.313,0.336,0.253,5.052
2028-09-11,H005,monsoon,no,14.46,0.0,0.481,0.447,0.1,0.161,0.082,0.164,0.258,4.27
2028-09-12,H002,monsoon,no,13.04,0.0,0.524,0.2,0.1,0.154,0.234,0.254,0.318,3.259
2028-09-13,H002,monsoon,no,13.15,0.0,0.565,0.39,0.169,0.17,0.247,0.218,0.361,4.619
2028-09-14,H004,monsoon,no,15.42,0.0,0.435,0.31,0.1,0.2,0.302,0.238,0.366,4.757
2028-09-15,H005,monsoon,no,11.53,0.0,0.547,0.265,0.1,0.308,0.251,0.207,0.379,4.68
2028-09-16,H001,monsoon,no,16.3,0.0,0.641,0.271,0.1,0.052,0.207,0.362,0.282,4.604
2028-09-17,H005,monsoon,no,11.41,0.0,0.617,0.298,0.1,0.25,0.23,0.248,0.419,4.997
2028-09-18,H003,monsoon,no,12.88,0.0,0.515,0.315,0.1,0.0,0.149,0.267,0.531,4.308
2028-09-19,H002,monsoon,no,18.05,0.0,0.466,0.236,0.133,0.291,0.173,0.268,0.315,4.626
2028-09-20,H001,monsoon,no,16.46,0.0,0.578,0.284,0.151,0.017,0.107,0.168,0.284,3.435
2028-09-21,H001,monsoon,no,14.4,0.0,0.411,0.246,0.1,0.375,0.304,0.259,0.281,4.272
2028-09-22,H003,monsoon,no,12.32,0.0,0.617,0.215,0.1,0.149,0.232,0.335,0.359,5.079
2028-09-23,H004,monsoon,no,13.15,0.0,0.537,0.243,0.1,0.283,0.136,0.368,0.297,4.856
2028-09-24,H001,monsoon,no,14.35,0.0,0.66,0.22,0.1,0.267,0.219,0.158,0.177,5.155
2028-09-25,H005,monsoon,no,14.28,0.0,0.446,0.271,0.182,0.145,0.281,0.129,0.204,5.079
2028-09-26,H003,monsoon,no,14.02,0.0,0.605,0.33,0.1,0.151,0.269,0.255,0.452,4.467
2028-09-27,H001,monsoon,no,14.14,0.0,0.544,0.308,0.1,0.113,0.135,0.339,0.478,4.054
2028-09-28,H005,monsoon,no,13.78,0.0,0.53,0.438,0.1,0.243,0.0,0.279,0.51,4.467
2028-09-29,H001,monsoon,no,11.32,0.0,0.468,0.145,0.1,0.146,0.228,0.304,0.373,4.58
2028-09-30,H004,monsoon,no,13.17,0.0,0.586,0.333,0.122,0.114,0.138,0.141,0.251,4.846
2028-10-01,H004,post_monsoon,yes,14.83,0.0,0.591,0.3,0.281,0.223,0.244,0.204,0.306,6.048
2028-10-02,H005,post_monsoon,yes,10.26,0.0,0.657,0.357,0.1,0.108,0.267,0.074,0.201,4.388
2028-10-03,H005,post_monsoon,yes,12.62,0.0,0.61,0.35,0.1,0.154,0.278,0.239,0.197,4.823
2028-10-04,H005,post_monsoon,yes,11.36,0.0,0.514,0.288,0.1,0.189,0.322,0.077,0.376,4.248
2028-10-05,H001,post_monsoon,yes,13.22,0.0,0.49,0.312,0.1,0.129,0.287,0.357,0.404,3.935
2028-10-06,H002,post_monsoon,yes,12.22,0.0,0.468,0.248,0.105,0.141,0.322,0.374,0.546,4.934
2028-10-07,H002,post_monsoon,yes,15.95,0.0,0.638,0.343,0.192,0.303,0.297,0.261,0.342,5.147
2028-10-08,H002,post_monsoon,yes,14.01,0.0,0.503,0.168,0.1,0.164,0.303,0.129,0.214,4.785
2028-10-09,H002,post_monsoon,yes,10.38,0.0,0.639,0.354,0.1,0.151,0.197,0.28,0.338,4.138
2028-10-10,H002,post_monsoon,yes,14.34,0.0,0.582,0.298,0.1,0.166,0.11,0.399,0.322,4.479
2028-10-11,H005,post_monsoon,yes,11.45,0.0,0.57,0.266,0.1,0.216,0.374,0.288,0.301,4.981
2028-10-12,H005,post_monsoon,yes,11.85,0.0,0.532,0.284,0.1,0.097,0.204,0.345,0.384,4.787
2028-10-13,H004,post_monsoon,yes,13.63,0.0,0.59,0.289,0.1,0.214,0.286,0.211,0.229,4.626
2028-10-14,H003,post_monsoon,yes,12.02,0.0,0.549,0.391,0.1,0.2,0.161,0.18,0.363,5.625
2028-10-15,H003,post_monsoon,yes,14.79,0.0,0.528,0.526,0.1,0.037,0.267,0.244,0.415,5.689
2028-10-16,H004,post_monsoon,yes,11.45,0.0,0.592,0.385,0.1,0.324,0.029,0.096,0.492,4.447
2028-10-17,H005,post_monsoon,yes,11.76,0.0,0.541,0.26,0.1,0.297,0.171,0.431,0.381,5.572
2028-10-18,H003,post_monsoon,yes,11.69,0.0,0.502,0.344,0.1,0.116,0.193,0.261,0.454,5.258
2028-10-19,H003,post_monsoon,yes,11.87,0.0,0.586,0.347,0.1,0.09,0.232,0.319,0.306,4.66
2028-10-20,H005,post_monsoon,yes,15.2,0.0,0.546,0.235,0.17,0.198,0.275,0.213,0.32,4.685
2028-10-21,H005,post_monsoon,yes,14.26,0.0,0.579,0.212,0.1,0.066,0.123,0.127,0.485,4.603
2028-10-22,H002,post_monsoon,yes,16.42,0.0,0.523,0.296,0.182,0.289,0.246,0.364,0.213,5.057
2028-10-23,H002,post_monsoon,yes,17.54,0.0,0.477,0.357,0.1,0.143,0.286,0.16,0.31,4.284
2028-10-24,H002,post_monsoon,yes,10.94,0.0,0.654,0.187,0.1,0.31,0.364,0.278,0.463,5.638
2028-10-25,H001,post_monsoon,yes,13.14,0.0,0.643,0.25,0.103,0.114,0.249,0.285,0.329,4.853
2028-10-26,H004,post_monsoon,yes,10.65,0.0,0.603,0.34,0.1,0.171,0.168,0.256,0.321,4.48
2028-10-27,H003,post_monsoon,yes,11.44,0.0,0.527,0.303,0.1,0.281,0.111,0.187,0.323,4.195
2028-10-28,H001,post_monsoon,yes,11.74,0.0,0.532,0.399,0.1,0.154,0.328,0.238,0.362,4.913
2028-10-29,H002,post_monsoon,yes,10.89,0.0,0.633,0.201,0.1,0.202,0.252,0.174,0.459,5.011
2028-10-30,H003,post_monsoon,yes,10.9,0.0,0.529,0.465,0.1,0.267,0.198,0.315,0.442,5.415
2028-10-31,H005,post_monsoon,yes,12.71,0.0,0.512,0.192,0.1,0.136,0.087,0.296,0.351,4.035
2028-11-01,H004,post_monsoon,yes,11.77,0.0,0.662,0.158,0.1,0.079,0.135,0.248,0.459,4.825
2028-11-02,H003,post_monsoon,yes,15.89,0.0,0.547,0.296,0.176,0.063,0.244,0.205,0.384,4.64
2028-11-03,H001,post_monsoon,yes,12.37,0.0,0.656,0.221,0.1,0.227,0.225,0.419,0.436,5.166
2028-11-04,H002,post_monsoon,yes,19.82,0.0,0.466,0.297,0.276,0.211,0.064,0.146,0.247,5.061
2028-11-05,H004,post_monsoon,yes,13.3,0.0,0.581,0.295,0.1,0.265,0.244,0.126,0.524,5.472
2028-11-06,H004,post_monsoon,yes,14.35,0.0,0.674,0.286,0.148,0.158,0.09,0.243,0.372,4.195
2028-11-07,H005,post_monsoon,yes,11.62,0.0,0.552,0.241,0.1,0.066,0.295,0.229,0.075,3.838
2028-11-08,H003,post_monsoon,yes,17.62,0.0,0.534,0.33,0.149,0.0,0.215,0.338,0.516,4.686
2028-11-09,H002,post_monsoon,yes,16.44,0.0,0.48,0.278,0.1,0.409,0.168,0.302,0.351,5.001
2028-11-10,H003,post_monsoon,yes,14.8,0.0,0.615,0.377,0.1,0.222,0.269,0.252,0.31,5.385
2028-11-11,H005,post_monsoon,yes,11.51,0.0,0.504,0.287,0.1,0.191,0.225,0.29,0.289,4.975
2028-11-12,H001,post_monsoon,yes,14.63,0.0,0.544,0.232,0.1,0.202,0.293,0.289,0.394,5.741
2028-11-13,H005,post_monsoon,yes,11.96,0.0,0.476,0.182,0.1,0.065,0.206,0.418,0.261,4.168
2028-11-14,H005,post_monsoon,yes,17.13,0.0,0.643,0.288,0.277,0.116,0.21,0.27,0.292,4.66
2028-11-15,H005,post_monsoon,yes,15.82,0.0,0.619,0.211,0.23,0.319,0.18,0.196,0.295,4.707
2028-11-16,H004,post_monsoon,yes,14.4,0.0,0.548,0.206,0.1,0.233,0.218,0.266,0.321,4.33
2028-11-17,H003,post_monsoon,yes,9.33,0.0,0.481,0.337,0.1,0.119,0.319,0.041,0.298,4.68
2028-11-18,H005,post_monsoon,yes,12.24,0.0,0.642,0.176,0.1,0.082,0.165,0.247,0.435,3.897
